81.759,30.396,29.868,0.039676,1.9338,3.394,4.3114,4.9026,2.9657,3.1716,0.00041072,0.01289,0.0066,0.01007,0.010279,0.011479,0.02686,0.031187,0.11211,4.1535,7.0698,9.4194,12.078,14.937,17.436,17.329,7.157,8.3854,13.918,13.978,14.006,14.75,13.81,14.527,15.708,21.069,22.961,25.051,26.276,30.569,34.394,57.927,72.629,85.594,99.883,112.76,113.7,111.34,131.34,74.65,104.58,112.05,125.56,128.44,130.01,100.46,121.79,94.093,118.16,126.13,135.09,45.574,53.795,53.842,53.674,53.216,53.248,53.004,52.751,52.083,51.439,50.777,50.411,49.765,49.427,19.638,19.425,0.029372,1.6976,2.6347,3.5346,3.9601,4.8034,5.5282,6.0803,6.8648,7.4098,8.2122,8.6674,8.7137,4.9875,6.4844,6.7788,6.9142,4.9835,5.8645,6.1679,5.6653,5.9172,5.9322
3.9677,6.2145,7.3475,8.329,8.9157,9.5702,9.7815,9.9128,1.941,2.3728,0.55666,0,0.0094323,0.012468,0.013607,0.017894,5.1281,9.5951,18.796,23.177,25.022,26.621,29.384,30.102,30.624,30.335,14.318,16.311,21.746,23.921,25.599,27.641,28.319,30.192,33.326,53.766,61.972,69.184,78.034,95.37,110.26,52.979,71.273,71.589,54.506,54.461,55.407,57.161,60.43,59.991,60.654,60.699,61.168,60.776,60.307,59.573,24.073,24.363,0.03458,3.2558,5.9402,8.2123,0.0065154,0.036583,0.00035955,0.00022634,0.00066184,0.00040151,0.00049433,0.00012475,0.00065128,0.00094488,0.0015256,0.00070049,0.0020884,0.00063796,0.0016823,0.0010177,0.001144,0.00012917,0.011017,0.0010269,0.0096982,0.0039832,0.0040879,0.0032844,0.037664,0.041332,0.045978,0.035219,0.010194,0.075803,3.7945,6.6759,8.0899,10.047,11.291,11.578,11.719,12.003
57.246,62.642,69.533,75.275,77.938,80.689,80.707,73.039,80.273,0.22885,13.646,18.356,22.201,26.541,31.023,34.221,59.848,78.775,93.604,100.46,105.91,110.89,119.62,130.98,141.78,140.58,57.215,80.5,90.184,102,111.65,121.66,127.31,137.02,150.4,0.54387,21.312,23.633,14.541,16.494,18.034,19.58,20.076,20.682,2.5038,4.1363,5.5042,6.5467,7.4263,7.8918,8.8605,9.8123,11.359,11.429,12.877,13.126,12.241,12.489,11.932,12.798,13.621,14.432,15.339,15.695,14.799,10.659,11.31,11.816,12.364,12.265,10.888,10.247,10.429,7.9186,8.8012,9.1958,10.053,10.402,10.82,10.719,8.4101,8.7012,9.3525,10.111,10.717,11.678,12.434,20.027,25.679,28.97,29.362,32.73,47.767,58.004,61.996,69.455,74.155,75.11,75.189,76.494
60.991,61.714,57.451,56.946,56.338,55.757,55.079,54.485,33.322,39.037,46.715,58.331,67.76,78.18,90.356,97.929,7.0572,16.707,0.0072403,0.061218,1.0413,1.8379,2.6754,3.5226,4.2688,8.7827,10.829,11.991,16.749,17.736,15.04,17.082,18.02,19.666,22,22.582,12.911,14.785,0.16286,1.1643,1.912,2.5781,2.9662,3.3244,3.5951,3.8564,3.8895,3.7013,3.82,3.3348,3.6662,3.9558,4.4837,4.2311,4.9875,5.1579,5.1241,4.9327,5.2069,5.746,6.3046,6.8311,7.3989,7.6593,7.6268,4.287,4.8875,5.3388,5.7784,5.8252,5.8004,4.1142,4.4344,4.4383,4.8544,4.9611,5.3846,5.4996,5.6634,5.1161,5.0772,5.053,9.2854,13.462,16.893,26.258,33.245,66.52,89.678,104.22,108.79,122.23,6.307,25.873,26.085,28.921,29.794,24.375,25.613,26.067
84.175,52.572,52.113,51.705,51.206,50.729,50.166,49.668,49.327,0.0035607,0.18337,0,0.0059879,0.0059406,0.0054051,0.0061395,0.010889,0.011426,0.012776,0.015197,0.0051766,0.032211,0.054017,0.076866,0.1053,2.3222,3.4915,4.1252,6.3306,0.0028816,0.053433,0.6776,1.1041,1.5597,2.0543,2.261,2.2449,2.3482,0.41613,0.044809,0.026674,0.028887,0.016589,0.019315,0.01162,0.032283,0.0016402,0.054463,0.021062,0.0045335,0.064786,0.029581,0.064942,0.028126,0.02367,0.0033709,0.055693,0.021141,0.097814,0.054319,0.10272,5.8896,11.324,15.18,17.275,17.587,18.329,19.118,19.364,18.087,18.017,11.346,13.317,13.333,15.182,15.549,18.112,19.275,25.757,29.004,31.499,32.584,50.531,68.328,84.491,100.31,111.45,74.054,74.03,73.761,73.021,73.247,72.439,79.196,79.807,81.171,80.863,78.158,78.047,77.148
13.028,16.827,17.919,19.263,19.901,20.78,20.859,19.45,3.3943,4.4811,6.6051,9.0795,11.096,13.519,15.507,17.293,19.56,22.805,25.329,27.481,27.891,28.335,30.112,31.62,32.254,26.441,31.658,3.9251,6.8648,8.5499,9.87,11.128,11.783,12.955,14.602,14.6,14.658,15.27,15.195,17.403,18.854,18.963,18.922,18.904,18.835,19.025,16.848,16.491,17.417,10.675,13.443,18.059,23.808,26.264,28.031,27.937,22.836,24.374,27.601,31.432,35.37,60.089,81.755,104.25,117.1,121.06,127.86,134.56,141.72,141.74,141.5,105.09,129.22,93.268,122.44,123.67,135.5,140.55,144.53,140.44,159.04,101.62,100.93,99.893,98.765,60.749,60.452,59.778,59.095,58.356,57.546,56.931,56.096,49.397,48.72,48.111,47.46,4.8383,10.316,2.563e-006
76.919,78.597,78.304,77.993,63.02,63.258,63.263,63.343,62.768,43.799,53.676,53.745,54.105,56.445,58.705,60.953,64.013,72.46,80.403,85.27,93.625,101.07,112.08,125.6,138.41,99.056,114.01,61.775,83.963,84.923,86.902,88.68,88.587,91.636,97.541,96.918,92.233,108.36,78.6,107.21,114.5,120.36,122.07,124.62,125.98,132.65,132.43,111.86,133.12,79.276,110,116.01,128.21,131.94,134.44,120.62,139.24,124.24,152.3,160.49,169.82,29.135,42.839,51.418,54.402,55.142,57.733,60.128,62.768,56.944,63.196,63.617,62.161,63.79,66.306,65.757,66.859,66.501,65.926,36.332,47.391,35.376,43.218,41.468,41.135,40.711,40.263,39.717,39.181,38.648,38.123,37.584,19.463,19.041,3.4988e-006,0.0060203,0.00011922,3.7846e-005,0.0009069,2.6545e-005
62.391,58.68,57.888,57.122,56.347,55.606,54.858,21.454,21.286,0.0038751,0.74011,0.01791,0.02089,0.029692,0.029925,0.034952,0.077408,8.6239,16.291,21.586,21.755,11.441,13.554,15.775,17.854,0.0092015,1.2564,1.8493,2.9136,3.3414,4.2419,4.4399,4.4816,4.7314,5.1672,5.2481,2.9989,3.4459,3.5739,5.4529,6.9248,8.2307,8.8347,9.4348,9.599,12.545,13.376,14.005,14.201,11.739,13.532,12.726,13.872,12.829,12.96,8.0422,8.7406,8.7646,10.428,12.176,13.827,15.269,16.518,0.021459,0.61274,1.5167,2.5309,3.2874,3.9177,4.1196,4.265,4.212,4.3839,3.4117,3.9845,4.1261,4.5316,4.6367,3.8119,4.4269,4.6165,4.8615,3.6551,4.1037,4.3181,4.3876,0.0058054,0.036266,0.007855,0.0047599,7.0872e-005,0.012712,0.0026892,0.0039907,3.4988e-005,0.011855,0.0011922,0.00037846,0.009069,0.00026545
6.4932,8.6629,9.0378,9.4376,9.5105,9.8541,9.8393,9.7866,6.6452,7.1155,8.6645,12.402,15.558,19.341,22.311,25.21,29.661,23.825,22.376,19.014,0.00012824,0.040812,0.00028831,0.00043114,0.00047213,0.00013953,9.9827e-005,7.67e-005,0.00024369,0.002206,0.0022403,0.0037285,0.0032209,0.0047095,0.0067877,0.0043355,0.00015838,0.010032,0.00011916,0.014117,0.0052819,0.008529,0.0049099,0.0065329,0.005816,0.0030514,0.0067939,0.0032304,0.00061065,0.0054306,0.0086831,0.0032947,0.0077699,0.0025758,0.0018354,2.6123e-007,0.013302,6.3481e-008,0.012179,0.006168,0.0069262,0.0068256,0.010807,0.0052701,0.0041362,0.00080899,0.017964,0.012655,0.014063,0.0098579,0.0099097,0.0027977,0.0046313,0.000411,0.037852,0.003396,0.014158,0.0059908,0.008449,0.0016259,0.032813,0.00073102,0.043039,0.029689,0.027249,0.058772,0.058054,0.094133,0.07855,0.047599,0.00070872,0.12712,0.026892,0.039907,0.00034988,0.11855,0.011922,0.0037846,0.09069,0.0026545
38.136,45.791,49.299,53.514,55.464,57.475,57.496,51.413,58.87,12.133,18.022,8.7661,9.9968,11.463,12.595,13.738,15.679,0.0016312,0.037606,0.0020646,0.0012824,0.0013598,0.0028831,0.0043114,0.0047213,0.0013953,0.00099827,0.000767,0.0024369,0.02206,0.022403,0.037285,0.032209,0.047095,0.067877,0.043355,0.0015838,0.10032,0.0011916,0.14117,0.052819,0.08529,0.049099,0.065329,0.05816,0.030514,0.067939,0.032304,0.0061065,0.054306,0.086831,0.032947,0.077699,0.025758,0.018354,2.6123e-006,0.13302,6.3481e-007,0.12179,0.06168,0.069262,0.068256,0.10807,0.052701,0.041362,0.0080899,0.08908,0.025438,0.037935,3.3394,5.7888,7.216,8.5006,9.063,10.295,10.993,12.292,12.837,13.442,13.208,11.251,11.411,11.882,12.797,13.527,14.85,15.799,16.28,16.565,16.616,10.716,13.893,14.144,15.232,14.632,16.75,16.968,11.699,13.872,14.904
14.714,18.096,18.963,20.142,20.652,21.346,21.268,18.312,4.9053,5.6708,4.7236,0.0090674,0.019147,0.014015,0.013216,0.015073,0.025447,0.025128,0.029327,0.020646,0.012824,0.013598,0.028831,0.043114,0.047213,0.013953,0.0099827,0.00767,0.024369,0.026466,0.03593,4.1201,7.0414,10.08,13.341,14.979,14.95,15.057,14.975,16.844,18.544,20.192,20.382,20.645,20.826,20.882,16.565,17.617,17.102,14.167,16.757,18.27,20.792,20.956,21.035,15.355,16.7,14.747,17.316,19.103,20.027,19.898,23.505,23.305,27.064,28.165,29.838,31.55,33.358,46.278,55.311,59.947,64.75,65.848,71.254,73.923,80.037,82.645,85.823,88.052,88.379,88.26,91.987,97.951,102.8,112.14,119.38,131.3,139.1,142.01,104.04,137.88,137.27,140.16,107.29,136.77,137.26,102.13,127.59,129.66
37.343,46.431,51.079,56.144,58.625,61.106,61.35,56.877,62.762,0.0042945,3.2796,0,0.0094961,0.013969,0.013172,0.015023,0.025307,0.024991,0.029069,0.020629,0.012818,0.014049,0.028991,0.049695,0.11125,5.4979,11.978,16.06,23.865,29.855,34.562,54.402,66.723,81.009,97.28,106.35,106.72,109.29,109.17,120.89,133.58,146.15,151.61,158.07,162.92,165.45,146.59,162.19,163.83,78.967,116.51,125.4,141.17,146.62,150.34,145.41,163.74,136.55,164.49,168.77,170.28,170.02,183.87,182.85,181.4,179.17,178.62,176.8,175.07,125.28,123.98,122.16,10.457,26.003,26.591,24.673,26.127,26.099,26.618,6.8224,8.2728,9.0198,10.757,12.56,13.872,16.374,19.56,24.134,27.116,28.303,19.949,24.702,25.688,26.435,18.058,21.247,22.299,21.104,22.087,22.722
32.225,37.238,38.912,41.471,42.345,43.327,42.722,44.037,44.272,5.9841,12.152,13.609,14.838,16.687,18.099,19.549,22.14,24.232,26.296,27.219,27.294,27.477,29.026,31.614,34.417,59.479,68.541,72.866,83.395,91.397,97.867,2.1878,21.366,27.851,35.191,43.727,45.437,47.744,48.652,55.968,59.432,63.876,64.859,66.438,67.448,66.488,66.327,66.224,65.624,65.343,65.889,65.583,65.874,65.498,65.028,64.279,65.223,64.484,65.525,65.532,65.547,65.489,66.145,65.865,65.327,64.424,64.358,63.636,62.967,62.044,61.484,8.6669,16.66,3.7032,6.2469,7.7116,9.5366,10.526,11.434,0.013031,1.4465,2.5168,3.7797,4.8884,5.7511,6.7478,6.9323,0.74824,1.4484,1.8361,1.9407,2.3903,2.4859,2.5552,1.8077,2.0891,2.185,2.0388,2.1917,2.1845
50.235,50.14,36.628,36.239,35.843,35.46,35.073,34.723,34.364,29.365,28.928,0.084635,2.1922,4.192,5.749,7.1443,8.9564,10.411,11.762,12.504,12.768,13.086,14.057,25.409,35.718,38.904,40.525,40.431,43.15,45.229,47.003,47.367,49.258,51.946,56.086,17.301,17.195,2.432,3.8262,5.9615,0.02645,0.93274,1.3388,1.657,1.8964,2.118,2.1719,2.1928,2.2026,1.6484,1.9121,2.1034,2.4258,2.5155,2.5638,2.082,2.1789,1.7515,1.989,2.2648,2.5316,2.7842,3.0802,3.1857,3.2289,1.5058,1.8311,2.0507,2.256,2.2831,2.3243,1.7001,1.8097,1.8021,1.9919,2.0515,2.2215,2.2761,2.3468,0.70835,1.2732,1.7353,2.2742,2.7632,3.1423,3.6071,0.81567,0.044842,0.033419,0.015226,5.8448e-014,0.092133,0.017706,0.01085,2.0207e-005,0.068867,0.010333,8.6796e-005,0.054512,0.00082352
82.731,49.183,48.762,48.357,47.859,47.393,46.889,46.689,46.228,6.1661,6.0813,0.0094612,0.028726,0.017098,0.015692,0.017857,0.03139,0.049842,9.2133,16.008,20.949,25.25,39.538,89.401,129.2,0.56721,17.415,10.327,12.218,13.542,14.642,15.907,1.5882,3.0304,4.4064,5.0358,5.7127,6.28,6.6906,7.9458,9.0095,10.032,10.398,10.825,11.117,11.456,10.174,10.427,9.4054,9.001,9.6053,10.125,11.19,11.437,11.569,9.1524,9.2585,8.1709,9.0775,10.246,11.351,12.392,13.299,13.337,13.243,8.3907,9.6072,10.305,10.935,10.873,9.7866,9.2296,10.261,11.098,13.365,14.18,15.823,16.473,17.244,17.055,15.389,15.46,16.531,17.577,18.386,19.622,19.795,20.189,20.423,20.41,16.664,19.815,19.798,19.786,12.112,14.97,15.764,15.452,16.267,16.364
24.828,26.463,16.795,18.199,18.586,19.119,18.984,16.381,3.6421,4.563,7.9164,11.984,15.325,19.236,22.271,25.142,29.462,33.199,70.569,95.751,121.23,144.1,166.77,74.111,81.527,80.804,79.895,79.219,78.411,77.611,38.548,52.846,52.807,54.926,58.842,59.277,59.151,59.878,59.658,65.682,70.375,75.389,76.994,79.253,80.885,82.575,75.671,86.91,78.996,87.427,87.812,87.981,88.298,87.958,87.773,87.614,88.859,40.401,60.075,67.02,74.178,81.105,89.307,93.796,94.184,74.892,89.673,91.381,92.262,91.743,87.985,91.276,98.766,95.452,117.06,116.4,120.75,121.42,123.22,107.84,124.81,79.145,103.23,108.46,113.19,121.72,128.31,138.78,145.45,147.57,106.67,133.47,135.84,137.98,110.17,135,134.1,77.143,100.82,101.6
82.989,84.251,82.669,81.629,80.599,79.595,78.614,77.679,52.845,60.85,69.992,83.897,95.523,110.45,122.31,134.02,151.56,166.65,76.188,103.96,46.528,64.072,64.262,63.721,63.385,26.336,26.109,0.11324,1.814,3.0248,3.9802,4.8896,5.4642,6.269,7.2765,7.6546,5.4036,6.0317,6.1111,7.265,7.9118,8.5586,8.6866,8.9115,9.05,9.0382,6.2952,6.8268,6.8328,5.9863,6.5814,7.0992,8.1327,8.3616,8.4608,6.2566,6.7364,6.044,6.792,7.6392,8.4542,9.2239,10.155,10.543,7.1997,7.7078,8.3267,8.9572,9.5989,9.5577,8.9194,7.7676,7.9814,6.2962,7.4505,7.8124,8.5677,8.8195,9.1863,7.9101,7.8683,7.9548,8.3469,8.8966,9.3303,10.253,10.914,12.036,12.64,12.124,7.8063,9.8506,10.108,10.181,5.8114,7.3185,7.8882,7.9294,7.8324,8.1067
85.295,55.726,55.037,54.365,53.705,53.064,52.437,51.835,51.239,11.676,18.323,8.364,10.408,12.7,14.456,16.136,18.767,20.906,26.778,30.609,1.6389,5.2055,7.7521,10.225,12.334,12.612,12.935,10.841,6.1657,6.5698,6.7868,7.1021,7.1773,7.6906,8.3231,8.4602,4.6457,5.296,5.5575,0.044108,0.043587,0.050535,0.02441,0.029035,0.029244,0.029384,0.00013279,0.042221,0.016881,0.01132,0.026928,0.025741,0.061059,3.0705,5.3702,6.6343,7.2843,7.7421,8.5627,9.9798,11.344,12.608,13.842,13.931,13.846,8.6927,10.172,10.903,11.595,11.533,10.921,9.2982,9.5689,9.8378,10.435,10.586,11.334,11.509,11.856,10.185,10.548,9.2862,10.271,11.048,11.632,12.687,13.438,14.42,14.583,14.572,8.8139,11.356,11.776,11.939,8.2267,9.3011,9.7932,9.8338,9.0788,9.9272
61.515,36.267,35.82,35.385,34.962,34.547,34.14,33.743,32.674,32.392,34.978,36.057,37.454,40.333,42.577,45.08,49.904,54.043,54.176,51.321,50.843,52.574,52.105,51.61,51.119,50.591,64.402,20.879,20.605,0.025188,0.88255,1.5752,2.0331,2.6271,3.2276,6.8874,8.6463,10.118,11.168,12.581,13.833,15.082,15.418,15.87,16.153,16.466,13.228,13.319,18.157,20.594,25.436,29.407,35.185,49.001,58.399,62.634,64.113,65.967,69.341,76.902,84.607,92.211,101.24,106.09,106.56,73.39,94.059,95.355,97.534,87.341,96.511,97.741,64.139,79.314,82.185,82.447,86.031,86.621,89.05,78.127,91.566,55.538,75.783,80.06,83.845,90.508,95.543,104.99,110.99,112.92,78.205,104.66,105.82,104.93,106.3,107.07,106.54,108.26,72.586,91.474
16.047,18.064,13.843,14.842,15.268,15.685,15.377,14.347,1.7615,2.9133,0.017116,0.03267,0.036354,0.054208,0.053519,0.074731,0.036127,0.062819,0.020885,1.9016,3.2298,4.3393,5.5589,6.8561,7.9794,7.9422,4.1809,4.4318,0.090776,8.3361,14.947,20.788,24.085,29.557,35.976,51.834,57.625,62.361,66.153,76.988,86.05,95.14,99.109,103.61,107.09,110.95,110.09,89.071,104.13,78.31,99.257,101.56,109.42,0.3211,15.475,15.371,12.958,13.512,7.6273,9.1176,10.449,11.703,13.154,13.856,15.156,15.259,16.086,16.743,17.418,15.706,15.781,10.605,11.617,11.662,13.268,13.715,14.683,14.89,15.755,13.009,13.193,12.866,14.307,15.294,16.024,17.425,18.381,20.937,22.431,22.661,11.9,15.903,16.803,17.289,12.665,14.16,14.78,15.463,14.097,15.328
12.905,17.842,19.809,21.854,23.065,24.475,24.868,24.728,1.2533,3.6735,4.4099,5.1801,5.8183,6.7533,7.4628,8.25,21.173,31.227,32.295,40.059,43.696,48.719,54.591,61.743,68.309,67.041,77.148,21.042,32.996,46.368,56.055,65.279,70.814,79.307,91.398,11.281,22.715,6.3722,8.2564,11.415,13.75,15.961,16.817,17.722,18.42,19.15,16.236,7.4924,0.02438,0.41358,0.86263,1.2544,1.995,2.2612,2.4334,2.4312,1.8669,2.0005,0.011509,0.046052,0.054577,0.061572,0.081665,0.078668,0.82005,1.2235,1.7161,2.044,2.3497,2.4471,2.4767,1.9502,2.1416,2.0651,2.3366,2.3954,5.5051,7.5185,9.3139,10.094,10.42,10.675,11.405,12.409,13.198,14.501,15.44,16.567,16.724,16.679,10.946,13.747,14.121,14.245,9.4766,10.785,11.37,11.367,10.708,11.537
